"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML31PL185_21C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_21I"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_21L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_23B"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_23C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_23D"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_23K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_23M"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_23P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_3G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_3I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_3O"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_5H"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_5M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_5P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_9B"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_9C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_9D"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_9I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_9L"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_9M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_11C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_11O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_15E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_1A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_1I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_1K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_1O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_3C"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_5K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_7C"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_7D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_7N"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL186_7O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_13C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_13I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_13M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_17H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_17J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_17P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_19P"	"patient.1.1.1.1"	"unassigned"	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_1O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_1P"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_23K"	"patient.1.1.1.1"	"unassigned"	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_3A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_3D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_3E"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_3I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_3P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_5D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_5E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_5L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_7C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_7D"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_7G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_7K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_7L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_7O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_9B"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_9D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL187_9O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_11A"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_11D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_11G"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_11L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_15A"	"patient.1.1.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_19B"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_1G"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_3C"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_3E"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_5O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_7C"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_7D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_7G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_7K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_7L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_7M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_9B"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_9E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_9H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_9L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL188_9M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_15E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_15B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_15F"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_15H"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_15P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_17B"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_17G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_17J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_17L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_17M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_19B"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_19C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_19D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_19L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_19M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_19P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_21C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_21I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_21J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_21K"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_21N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_23A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_23F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_23J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_23K"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_23L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_7D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_9L"	"patient.1.2.1.2"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_13A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_13D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_13G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_13K"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_13L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_13M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_17I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_17J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_17N"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_19B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_19F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_19L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_21B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_21F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_21H"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_21I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_21L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_23C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_23F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_23G"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL177_3F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13H"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13K"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_13N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_15C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_15G"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_15K"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_15L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_15P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_19A"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_19B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_19D"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_19G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_19I"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_19O"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_21A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_21B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_21C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_21J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_21M"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_23D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_23E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_23O"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_23P"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL178_5I"	"patient.1.2.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13D"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13G"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13K"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_13N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_15C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_15D"	"patient.1.2.1.2"	"unassigned"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_15F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_15I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_15J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_15M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_15O"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_15P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_17A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_17C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_17E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_17G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_17H"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_17J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_17M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_17N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_21B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_21C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_21F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_21G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_21H"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_21I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_21N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_23A"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_23D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_23F"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_23G"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_23H"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_23P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL179_5C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_13B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_13E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_13F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_13K"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_13N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_13O"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
